"GO_0017","G1/JUPITER/C0349605845R.LBL     ","HIS","1998-03-19T13:52:40",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  2.831,"1996-06-26T04:20:39.439750","1996-06-26T04:20:39.702250","03496058:45:0:0","03496058:45:4:0"
"GO_0017","G1/JUPITER/C0349605868R.LBL     ","HIS","1998-03-19T13:53:15",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  2.868,"1996-06-26T04:20:54.770750","1996-06-26T04:20:55.033250","03496058:68:0:0","03496058:68:4:0"
"GO_0017","G1/GANYMEDE/C0349632000R.LBL    ","HIM","1998-03-19T13:53:43",129,  1,672,784,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  6,"ZIGZAG",  3.726,"1996-06-26T08:45:09.425750","1996-06-26T08:45:09.488250","03496320:00:0:0","03496320:00:1:0"
"GO_0017","G1/GANYMEDE/C0349632100R.LBL    ","HIS","1998-03-19T13:54:13",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  1,"ZIGZAG",  3.716,"1996-06-26T08:46:04.758750","1996-06-26T08:46:05.021250","03496321:00:0:0","03496321:00:4:0"
"GO_0017","G1/GANYMEDE/C0349632122R.LBL    ","HIS","1998-03-19T13:54:41",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  1,"ZIGZAG",  3.975,"1996-06-26T08:46:19.432085","1996-06-26T08:46:19.827915","03496321:22:0:0","03496321:22:6:0"
"GO_0017","G1/GANYMEDE/C0349632145R.LBL    ","HIS","1998-03-19T13:55:16",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  1,"ZIGZAG",  3.752,"1996-06-26T08:46:34.763085","1996-06-26T08:46:35.158915","03496321:45:0:0","03496321:45:6:0"
"GO_0017","G1/GANYMEDE/C0349632168R.LBL    ","HIS","1998-03-19T13:55:52",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  1,"ZIGZAG",  3.968,"1996-06-26T08:46:50.094085","1996-06-26T08:46:50.489915","03496321:68:0:0","03496321:68:6:0"
"GO_0017","G1/GANYMEDE/C0349632200R.LBL    ","HIS","1998-03-19T13:56:20",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  1,"ZIGZAG",  3.961,"1996-06-26T08:47:05.425750","1996-06-26T08:47:05.488250","03496322:00:0:0","03496322:00:1:0"
"GO_0017","G1/JUPITER/C0349659000R.LBL     ","HIS","1998-03-19T13:56:54",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.898,"1996-06-26T13:18:04.081415","1996-06-26T13:18:04.210585","03496590:00:0:0","03496590:00:2:0"
"GO_0017","G1/JUPITER/C0349659001R.LBL     ","HIS","1998-03-19T13:57:28",114, 57,136,208, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","UNIFORM", -1, -1,"N/A   ",  2.919,"1996-06-26T13:18:04.081415","1996-06-26T13:18:04.210585","03496590:01:0:0","03496590:01:2:0"
"GO_0017","G1/JUPITER/C0349659022R.LBL     ","HIS","1998-03-19T13:58:07",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.576,"1996-06-26T13:18:18.754415","1996-06-26T13:18:18.883585","03496590:22:0:0","03496590:22:2:0"
"GO_0017","G1/JUPITER/C0349659045R.LBL     ","HIS","1998-03-19T13:58:43",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.160,"1996-06-26T13:18:34.085415","1996-06-26T13:18:34.214585","03496590:45:0:0","03496590:45:2:0"
"GO_0017","G1/JUPITER/C0349659068R.LBL     ","HIS","1998-03-19T13:59:20",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255, 10,"ZIGZAG",  2.641,"1996-06-26T13:18:49.417415","1996-06-26T13:18:49.546585","03496590:68:0:0","03496590:68:2:0"
